SLVM,8.742967
SM,4.6231494
SMBK,14.804256
SMFG,37.292683
SMG,14.259435
SMHI,-3.2
SMP,9.058479
SMR,-40.51064
SMRT,-29.0
SMWB,31.733334
SN,21.12731
SNA,16.693836
SNAP,25.219513
SNDA,-4.396797
SNDR,23.72174
SNN,20.255814
SNOW,191.27957
SNV,11.214286
SNX,10.999224
SO,20.462963
SOC,12.386956
SOL,3.0740738
SOLV,13.204339
SON,8.259259
SONY,20.823528
SPB,13.801394
SPCE,-0.44820294
SPG,27.109144
SPGI,31.731115
SPH,10.139534
SPHR,-7.5922327
SPIR,-78.14285
SPMC,8.231938
SPNT,7.777778
SPOT,68.16835
SPR,42.936707
SPRU,-3.2727273
SPXC,22.26984
SQM,9.967336
SQNS,-3.2266667
SR,16.462719
SRE,16.945526
SRFM,-0.65378153
SRG,1.766055
SRI,6.918032
SSB,13.0
SSD,19.964539
SSL,1.5836177
SST,-0.9385916
SSTK,5.2608695
ST,8.776786
STAG,40.0
STC,11.908463
STE,22.122366
STEL,15.073684
STEM,-0.95677966
STG,-14.666667
STLA,4.677852
STM,19.84892
STN,21.683762
STNG,4.4333334
STR,47.64286
STT,10.5674515
STVN,34.833332
STWD,10.101522
STZ,11.599868
SU,12.496836
SUI,59.18779
SUN,9.610282
SUP,-2.1904764
SUPV,12.5
SUZ,6.7972975
SVV,16.796295
SW,14.725762
SWI,17.121494
SWK,16.020037
SWX,21.065752
SXC,12.266666
SXI,19.561855
SXT,20.125
SYF,9.4915
SYK,28.291204
SYY,14.882113
T,11.883929
TAC,35.16129
TAK,26.528305
TAL,29.489796
TALO,-14.737153
TAP,10.173694
TBBB,73.76316
TBI,-57.636364
TBN,-16.333797
TD,10.333334
TDC,9.479674
TDG,29.671804
TDOC,-12.932585
TDS,-223.29411
TDW,7.1574464
TDY,22.881176
TECK,22.598902
TEF,14.896553
TEL,17.186874
TEN,2.2350597
TEO,-15.453334
TEVA,6.043321
TEX,7.9375
TFC,11.559493
TFII,11.0
TFPM,22.716215
TFX,11.502292
TG,7.306306
TGI,30.433735
TGLS,16.407583
TGNA,8.959799
TGS,15.233334
TGT,11.8239765
THC,11.308901
THG,11.411808
THO,15.323529
THR,13.521126
THS,10.059211
TIMB,10.219178
TISI,-29.327587
TIXT,5.0909085
TJX,26.328262
TK,15.604651
TKC,13.396227
TKO,49.01852
TKR,12.366818
TLK,8.866667
TLYS,-14.038463
TM,11.2237015
TME,18.675325
TMHC,6.5435953
TMO,22.671349
TNC,13.657232
TNET,12.316667
TNK,3.585344
TNL,8.724683
TOL,7.625171
TOST,107.71429
TPB,21.766027
TPC,12.739884
TPH,6.7819386
TPL,18.402079
TPR,17.771008
TPVG,6.3858266
TR,-16.594872
TRAK,51.74359
TRC,145.0
TREX,27.78899
TRGP,24.256659
TRI,43.850746
TRN,18.887499
TRNO,40.92683
TROX,8.3404255
TRP,16.977358
TRTX,7.633027
TRU,20.107456
TRV,11.295529
TS,11.763239
TSE,-1.7692308
TSLX,10.619909
TSM,24.534655
TSN,17.27143
TSQ,6.7596903
TT,28.049803
TTC,17.427013
TTE,7.4637146
TTI,10.769231
TU,20.786667
TUYA,36.909092
TV,64.66667
TVE,14.264151
TWI,39.954544
TWLO,27.087679
TWO,9.2972975
TX,4.004087
TXNM,19.007143
TXO,12.159509
TXT,10.797014
TYG,-72.56452
TYL,56.806095
U,-27.250002
UA,17.368422
UAA,17.725
UAN,-12.697452
UBER,33.427967
UBS,16.091347
UCB,13.805195
UDR,91.12766
UE,50.124996
UFI,8.584616
UGI,11.013333
UGP,7.5
UHAL,15.911111
UHS,9.913547
UI,31.37059
UIS,4.607843
UL,16.037144
ULS,31.366861
UMC,10.125
UMH,103.823524
UNF,24.537924
UNFI,30.490385
UNH,15.599332
UNM,8.192477
UNP,20.276632
UP,-0.23666666
UPS,13.204313
URI,14.026674
USA,701.00006
USAC,27.135923
USB,10.5935335
USFD,18.544973
USM,56.886955
USNA,12.814516
USPH,29.03793
UTI,28.494623
UTL,18.129032
UTZ,16.987953
UVE,8.629956
UWMC,14.021738
V,27.530016
VAC,11.263721
VAL,7.9278936
VALE,4.9317074
VEEV,33.400887
VEL,8.666666
VET,9.478724
VFC,27.72826
VG,7.872362
VHC,4.9406557
VHI,5.712963
VICI,11.457875
VIK,23.096155
VIPS,6.2415257
VIST,7.2376504
VIV,12.039474
VLN,-18.846155
VLO,13.962695
VLRS,7.77
VLTO,26.173334
VMC,27.848019
VMI,19.469046
VNCE,21.583334
VNO,-298.3077
VNT,11.933544
VOYA,7.289767
VPG,23.644857
VRE,-55.92857
VRN,6.5789475
VRT,27.904068
VRTS,5.9850597
VSCO,12.538116
VSH,14.221374
VST,21.802898
VSTS,17.386667
VTEX,40.125
VTLE,3.6130652
VTMX,10.96861
VTOL,11.897011
VTR,413.00003
VTS,29.244446
VVV,20.138123
VVX,22.623657
VYX,17.188406
VZ,9.040169
W,51.0122
WAB,21.746761
WAL,9.6818695
WAT,28.9884
WBS,9.738219
WBX,-0.73260874
WCC,12.641822
WCN,34.571957
WD,16.630001
WDH,8.866667
WEAV,129.63637
WEC,19.932951
WELL,81.63736
WES,11.116217
WEX,8.816638
WF,3.9319196
WFC,14.116576
WFG,15.895161
WGO,8.492843
WH,22.959917
WHD,17.853212
WHR,9.073593
WIT,12.0
WK,64.450386
WKC,12.003906
WLK,13.395605
WLKP,14.416667
WLY,10.67027
WM,28.256506
WMB,27.483253
WMS,16.296297
WMT,34.84559
WNC,9.543307
WNS,11.727273
WOLF,-3.1090908
WOR,15.369565
WOW,-6.472973
WPC,28.146118
WPM,38.44633
WPP,8.40177
WRB,14.016092
WRBY,75.25
WS,8.181556
WSM,24.00738
WSO,33.581142
WSR,24.218182
WST,28.046543
WT,12.712328
WTI,-4.5384617
WTM,20.333445
WTRG,17.159622
WTS,23.964325
WTTR,13.148936
WU,5.8571424
WWW,11.572519
WY,34.54651
X,13.947169
XHR,48.275864
XIFR,5.597475
XIN,2.0937932
XOM,14.064803
XPER,9.123712
XPEV,-40.88889
XPO,28.249435
XPOF,10.248366
XPRO,11.067798
XYF,28.621622
XYL,26.80842
XYZ,12.35293
YALA,5.4358974
YELP,15.396553
YETI,12.743945
YEXT,11.293104
YMM,19.539684
YOU,16.821428
YPF,7.885107
YRD,18.023811
YSG,55.428574
YUM,24.465462
YUMC,18.096899
ZBH,12.189534
ZEPP,-297.0
ZETA,28.013512
ZGN,19.422222
ZH,68.25
ZIM,77.44444
ZIP,-36.63158
ZK,-14.740964
ZKH,15.260869
ZTO,10.602041
ZTS,25.309149
ZVIA,-14.695652
ZWS,26.02985
